customAuthorName,title_s,docType_s,primaryDomain_s,openAccess_bool,publicationDate_s,submittedDate_s,instStructName_s,structCountry_s
Abdourrahmane Atto,['Wavelet Shrinkage: Unification of Basic Thresholding Functions and Thresholds'],ART,math.math-it,True,2011-01-01,2012-09-14 17:08:41,"['Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Sparsity Measure and the Detection of Significant Data'],COMM,info.info-ts,True,2009,2009-03-20 15:10:52,"['Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,"[""Impact de la stratégie de décodage sur la traduction de modalité radar-optique d'images de télédétection""]",COMM,info.info-ai,True,2023,2023-10-20 17:39:03,"['Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble"", 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Land cover classification of the Alps from InSAR temporal coherence matrices'],ART,info.info-ai,True,2022-09-28,2022-10-26 08:42:17,"['Institut de Recherche pour le Développement', ""Institut national des sciences de l'Univers"", 'Université Savoie Mont Blanc', 'Université Gustave Eiffel', ""Observatoire des Sciences de l'Univers de Grenoble"", 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Geometric Multi-Wavelet Total Variation for SAR Image Time Series Analysis'],COMM,info.info-ts,True,2018-07-10,2018-05-17 14:31:25,"['Université Savoie Mont Blanc', 'Office National des Forêts International', 'Université Paris-Est Marne-la-Vallée', ""Institut National de l'Information Géographique et Forestière [IGN]"", 'Exo Makina']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Comparison of Probability-Possibility Transformations by Dissimilarity Measures in a Context of Change Detection'],COMM,info.info-ts,True,2017-10-20,2018-05-23 12:09:57,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Abdourrahmane Atto,['2-Dimensional Wavelet Packet Spectrum for Texture Analysis'],ART,math.math-it,True,2013-01-01,2012-12-18 17:05:39,"['Université Savoie Mont Blanc', 'Université Sciences et Technologies - Bordeaux 1', 'Institut Polytechnique de Bordeaux']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['ARFBF MODEL FOR NON STATIONARY RANDOM FIELDS AND APPLICATION IN HRTEM IMAGES'],COMM,info.info-ts,True,2015-09-27,2015-07-13 11:39:49,"['Université Savoie Mont Blanc', ""Institut d'Optique Graduate School"", 'Université Jean Monnet - Saint-Étienne', 'IFP Energies nouvelles']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Change analysis of dual polarimetric Sentinel-1 SAR image time series using stationary wavelet transform and change detection matrix'],COMM,info.info-ti,False,2015-07-22,2015-05-20 11:34:36,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Abdourrahmane Atto,['Wavelet statistical analysis in multitemporal SAR images'],COMM,math.math-st,False,2016-07-04,2016-06-30 17:43:07,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Abdourrahmane Atto,['Wavelet Packets of fractional Brownian motion: Asymptotic Analysis and Spectrum Estimation'],ART,math.math-it,True,2009-04-17,2009-08-08 12:28:19,"['Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Smooth Adaptation by Sigmoid Shrinkage'],ART,math.math-it,True,2009-10-04,2012-09-14 14:47:36,"['Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Wet Snow Detection From Satellite SAR Images by Machine Learning With Physical Snowpack Model Labeling'],ART,sde,True,2024,2024-06-30 12:36:45,"['Université Savoie Mont Blanc', ""Institut national des sciences de l'Univers"", 'Institut de Recherche pour le Développement', 'Université Toulouse III - Paul Sabatier', ""Institut national des sciences de l'Univers"", ""Centre National d'Études Spatiales [Toulouse]"", 'Météo-France', 'Météo-France', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['DEEP SEMANTIC FUSION OF SENTINEL-1 AND SENTINEL-2 SNOW PRODUCTS FOR SNOW MONITORING IN MOUNTAINOUS REGIONS'],COMM,sde,False,2023-07-16,2023-09-19 18:31:25,"['Université Savoie Mont Blanc', ""Institut national des sciences de l'Univers"", 'Institut de Recherche pour le Développement', 'Université Toulouse III - Paul Sabatier', ""Institut national des sciences de l'Univers"", ""Centre National d'Études Spatiales [Toulouse]"", 'Météo-France', 'Météo-France', ""Institut national des sciences de l'Univers"", 'Institut de Recherche pour le Développement', 'Université Toulouse III - Paul Sabatier', ""Institut national des sciences de l'Univers"", ""Centre National d'Études Spatiales [Toulouse]"", 'Météo-France', 'Météo-France', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['VECTOR AND MATRIX LP NORMS IN POLARIMETRIC RADAR FILTERING'],COMM,math.math-it,False,2012-07-22,2012-11-14 19:27:55,"['Université Savoie Mont Blanc', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['ARFBF morphological analysis - Application to the discrimination of catalyst active phases'],ART,info.info-ts,True,2018,2019-01-29 11:39:04,"['Université Savoie Mont Blanc', 'IFP Energies nouvelles', ""Institut d'Optique Graduate School"", 'Université Jean Monnet - Saint-Étienne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,"[""Estimateur de Tyler régularisé dans le cas sous-déterminé. Application à la détection d'objets enfouis""]",COMM,spi.signal,True,2017-09-05,2017-10-16 09:41:53,"['Université Savoie Mont Blanc', 'Université Paris Nanterre', 'Télécom ParisTech']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Wavelet Operators and Multiplicative Observation Models - Application to Change-Enhanced Regularization of SAR Image Time Series'],UNDEFINED,math.math-it,True,2016-01-23,2016-01-26 19:03:26,"['Université Savoie Mont Blanc', 'Télécom ParisTech']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Central Limit Theorems for Wavelet Packet Decompositions of Stationary Random Processes'],ART,math.math-it,True,2009-02,2009-04-17 10:56:57,"['Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Wavelet shrinkage : from sparsity and robust testing to smooth adaptation'],COUV,spi.signal,False,2010,2012-08-22 14:41:34,"['Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Managing Rockfall Hazard on Strategic Linear Stakes: How Can Machine Learning Help to Better Predict Periods of Increased Rockfall Activity?'],ART,sdu.stu,True,2024-04-30,2024-05-13 16:59:41,"[""Centre d'Etudes et d'Expertise sur les Risques, l'Environnement, la Mobilité et l'Aménagement"", 'Université Savoie Mont Blanc', 'Bureau de Recherches Géologiques et Minières', 'Groupe Géolithe', ""Centre d'Etudes et d'Expertise sur les Risques, l'Environnement, la Mobilité et l'Aménagement""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Wavelet Spatio-Temporal Change Detection on Multitemporal SAR Images'],ART,math,True,2023-04-21,2023-04-21 11:17:42,"['Weizmann Institute of Science [Rehovot, Israël]', 'Universidade Estadual Paulista Júlio de Mesquita Filho = São Paulo State University', 'Universidade Estadual de Campinas =  University of Campinas', 'Université Savoie Mont Blanc']","['il', 'il', 'br', 'br', 'fr', 'fr']"
Abdourrahmane Atto,['Robust Detection and Estimation of Change-Points in a Time Series of Multivariate Images'],COMM,spi.signal,True,2018-09-03,2018-07-16 16:37:15,"['ONERA', 'CentraleSupélec', 'Université Paris Saclay (COmUE)', 'ONERA', 'Université Paris Saclay (COmUE)', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['A subspace approach for shrinkage parameter selection in undersampled configuration for Regularised Tyler Estimators'],COMM,spi.signal,True,2017,2017-10-16 09:29:52,"['Université Savoie Mont Blanc', 'Université Paris Nanterre', 'Télécom Paris']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Convolution mixture of FBF and modulated FBF and application to HRTEM images'],COMM,info.info-ts,True,2015-09-08,2015-07-17 10:46:31,"['Université Savoie Mont Blanc', ""Institut d'Optique Graduate School"", 'Université Jean Monnet - Saint-Étienne', 'IFP Energies nouvelles']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Deep Learning of Radiometrical and Geometrical Sar Distorsions for Image Modality translations'],COMM,info.info-ti,True,2022-10-16,2023-08-30 19:00:44,"['Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble"", 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Thresholds and distances to better detect wet snow over mountains with Sentinel-1 image time series'],COUV,sdu.envi,True,2021-12-03,2021-12-16 13:06:23,"[""Institut national des sciences de l'Univers"", 'Institut de Recherche pour le Développement', 'Université Toulouse III - Paul Sabatier', ""Institut national des sciences de l'Univers"", ""Centre National d'Études Spatiales [Toulouse]"", 'Météo-France', 'Météo-France', ""Observatoire des Sciences de l'Univers de Grenoble"", 'Institut National de Recherche en Informatique et en Automatique', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Centre National d'Études Spatiales [Toulouse]"", 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Temporal Evolution of X and C Band SAR Backscattering in theMont-Blanc Massif'],COMM,sde,True,2023-07-16,2023-08-13 12:20:47,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Explaining the decisions and the functioning of a convolutional spatiotemporal land cover classifier with channel attention and redescription mining'],ART,sde,True,2024-09,2024-07-16 22:12:22,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Institut National de Recherche en Informatique et en Automatique', 'Centre de Coopération Internationale en Recherche Agronomique pour le Développement', 'AgroParisTech', 'Institut National de Recherche pour l’Agriculture, l’Alimentation et l’Environnement', 'Centre de Coopération Internationale en Recherche Agronomique pour le Développement', 'AgroParisTech', 'Institut National de Recherche pour l’Agriculture, l’Alimentation et l’Environnement', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', 'Université de Bretagne Sud', 'École normale supérieure - Rennes', 'Institut National de Recherche en Informatique et en Automatique', 'CentraleSupélec', 'IMT Atlantique']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Sparseness-based non-parametric detection and estimation of random signals in noise'],COMM,spi.signal,False,2011,2011-07-19 13:13:00,"['Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université de Bordeaux']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Change detection matrix for multitemporal filtering and change analysis of SAR and PolSAR image time series'],ART,info.info-ti,False,2015-06-01,2015-05-20 10:58:52,"['Université Savoie Mont Blanc', 'CVGHM', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc']","['fr', 'fr', 'id', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Multi-Date Divergence Matrices for the Analysis of SAR Image Time Series'],ART,info.info-ts,True,2013,2012-07-30 23:50:00,"['Université Savoie Mont Blanc', 'Université Sciences et Technologies - Bordeaux 1', 'Institut Polytechnique de Bordeaux', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne', 'IMT Atlantique']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Abdourrahmane Atto,['Image Change Detection by Possibility Distribution Dissemblance'],COMM,info.info-it,False,2017-07-09,2017-03-26 21:07:43,"['Université Savoie Mont Blanc', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'Université européenne de Bretagne - European University of Brittany', ""École Nationale d'Ingénieurs de Brest"", 'Université de Bretagne Sud', 'Université de Brest', 'Télécom Bretagne', 'Université de Brest', 'École Nationale Supérieure de Techniques Avancées Bretagne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
